start	end	text	predictions
5902.5	5904.48	 Hey	0.0
5906.76	5907.04	 Hey	0.0
5907.04	5907.5	 Hey	0.0
5908.5	5910.06	 Hey	0.0
5910.56	5912.56	 Hey	0.0
5913.0	5914.28	 Hey	0.0
5914.72	5915.98	 Hey	0.0
5916.5	5918.48	 Hey	0.0
5918.5	5920.7	 Hey	0.0
5921.08	5922.26	 Hey	0.0
5922.74	5923.84	 Hey	0.0
5924.5	5926.38	 Hey	0.0
5926.5	5928.64	 Hey	0.0
5928.64	5929.9	 Hey	0.0
5932.98	5933.0	 Hey	0.0
5933.42	5933.74	 Hey	0.0
5936.72	5936.74	 Hey	0.0
5936.98	5938.6	 Hey	0.0
5938.6	5940.44	 Hey	0.0
5942.94	5942.96	 Hey	0.0
5942.96	5943.94	 Hey	0.0
5944.5	5946.28	 Hey	0.0
5947.16	5947.98	 Hey	0.0
5951.48	5951.5	 Hey	0.0
5951.9	5952.4	 Hey	0.0
5955.06	5955.14	 Hey	0.0
5956.4	5956.42	 Hey	0.0
5959.06	5959.08	 Hey	0.0
5959.16	5960.1	 Hey	0.0
5960.5	5962.02	 Hey	0.0
5964.48	5964.66	 Hey	0.0
5967.48	5967.5	 Hey	0.0
5967.5	5967.66	 Hey	0.0
5970.62	5970.64	 Hey	0.0
5970.64	5972.36	 Hey	0.0
5972.5	5974.6	 Hey	0.0
5974.6	5976.26	 Hey	0.0
5977.56	5978.22	 Hey	0.0
5978.5	5980.24	 Hey	0.0
5980.74	5982.34	 Hey	0.0
5982.5	5984.28	 Hey	0.0
5984.5	5986.24	 Hey	0.0
5986.5	5987.64	 Hey	0.0
5988.5	5990.48	 Hey	0.0
5990.68	5992.24	 Hey	0.0
5992.98	5994.12	 Hey	0.0
5994.5	5995.7	 Hey	0.0
5999.48	5999.5	 Hey	0.0
5999.5	6000.08	 Hey	0.0
6000.5	6002.18	 Hey	0.0
6002.5	6004.56	 Hey	0.0
6004.56	6005.86	 Hey	0.0
6006.5	6008.44	 Hey	0.0
6008.8	6010.48	 Hey	0.0
6013.48	6013.5	 Hey	0.0
6013.5	6014.5	 Hey	0.0
6014.5	6016.26	 Hey	0.0
6016.5	6018.44	 Hey	0.0
6018.58	6019.92	 Hey	0.0
6020.52	6022.16	 Hey	0.0
6022.5	6024.1	 Hey	0.0
6025.82	6026.44	 Get down	0.0
6037.82	6039.12	 Which one of them you wanna do first?	0.0
6042.02	6043.18	 I ain't for sure yet	0.0
6047.94	6048.36	 Amy	0.0
6048.82	6051.0	 Amy, honey, mo	0.0
6051.5	6053.06	 Ketchup, nigga	1.0
6055.32	6055.48	 Do	0.0
6056.34	6056.9	 Do it	0.0
6057.3	6057.94	 Out	0.0
6059.24	6059.62	 Go	0.0
6060.62	6061.72	 Me	0.0
6062.86	6064.26	 My mo	0.0
6067.46	6068.9	 My mother	0.0
6069.22	6070.56	 Said pick	0.0
6070.72	6072.22	 The one	0.0
6073.46	6074.84	 In you	0.0
6075.74	6076.34	 All	0.0
6079.12	6079.54	 It	0.0
6082.26	6083.48	 Guess that means you, big boy	0.0
6089.82	6090.74	 You gonna do it in here?	0.0
6091.34	6093.52	 No, let's take you back here and Russell's open around	0.0
6093.52	6094.1	 Sounds good to me	0.0
6111.22	6111.74	 You keep an eye on this	0.0
6112.5	6114.76	 You keep an eye on this	0.0
6114.76	6117.5	 You keep an eye on this	0.0
6117.5	6118.94	 You keep an eye on this	0.0
6120.46	6121.48	 You keep an eye on this	0.0
6121.48	6121.66	 You keep an eye on this	0.0
6122.5	6124.99	 You keep an eye on this	0.0
6124.99	6127.5	 You keep an eye on this	0.0
6127.5	6129.5	 You keep an eye on this	0.0
6129.5	6131.36	 You keep an eye on this	0.0
6131.36	6132.78	 You keep an eye on this	0.0
6132.78	6135.48	 You keep an eye on this	0.0
6135.48	6136.0	 You keep an eye on this	0.0
6138.12	6139.28	 You keep an eye on this	0.0
6139.28	6140.5	 You keep an eye on this	0.0
6140.52	6142.66	 You keep an eye on this	0.0
6142.66	6144.42	 You keep an eye on this	0.0
6146.78	6147.52	 You keep an eye on this	0.0
6147.52	6148.9	 You keep an eye on this	0.0
6149.16	6150.98	 You keep an eye on this	0.0
6150.98	6152.44	 You keep an eye on this	0.0
6152.54	6155.04	 You keep an eye on this	0.0
6155.04	6156.26	 You keep an eye on this	0.0
6156.5	6159.32	 You keep an eye on this	0.0
6159.32	6160.99	 You keep an eye on this	0.0
6160.99	6161.62	 You keep an eye on this	0.0
6162.5	6164.36	 You keep an eye on this	0.0
6164.5	6167.1	 You keep an eye on this	0.0
6167.2	6169.1	 You keep an eye on this	0.0
6169.1	6171.52	 You keep an eye on this	0.0
6171.52	6173.5	 You keep an eye on this	0.0
6173.5	6173.78	 You keep an eye on this	0.0
6174.5	6176.48	 You keep an eye on this	0.0
6176.66	6179.5	 You keep an eye on this	0.0
6179.5	6180.99	 You keep an eye on this	0.0
6180.99	6182.24	 You keep an eye on this	0.0
6182.5	6185.48	 You keep an eye on this	0.0
6185.48	6187.4	 You keep an eye on this	0.0
6187.4	6188.32	 You keep an eye on this	0.0
6188.5	6190.18	 You keep an eye on this	0.0
6190.5	6192.98	 You keep an eye on this	0.0
6192.98	6194.04	 You keep an eye on this	0.0
6195.38	6195.96	 Yeah!	0.0
6217.76	6218.02	 Yeah!	0.0
6225.64	6226.0	 Yeah!	0.0
6256.26	6256.28	 Yeah!	0.0
6273.66	6274.22	 Yeah!	0.0
6274.88	6275.64	 Yeah, baby!	0.0
6285.28	6285.92	 Yeah!	0.0
6291.9	6292.86	 Shut the fuck up!	1.0
6297.6	6297.92	 Fuck!	1.0
6301.86	6302.28	 Come on!	0.0
6309.3	6309.54	 Yeah!	0.0
6315.0	6315.06	 Yeah!	0.0
6341.36	6342.94	 You want that gun, don't you, Zed?	0.0
6345.56	6345.94	 No.	0.0
6348.36	6349.36	 Go ahead and pick it up.	0.0
6352.56	6353.28	 Go ahead and pick it up.	0.0
6357.24	6358.8	 Come on, that up, boy!	0.0
6361.28	6362.4	 I want you to pick it up.	0.0
6363.98	6364.46	 Zed.	0.0
6370.18	6371.48	 Step aside, whoops.	0.0
6375.0	6375.04	 Fuck!	1.0
6379.16	6380.24	 Fuck!	1.0
6381.36	6381.86	 Fuck!	1.0
6384.58	6384.6	 Fuck!	1.0
6385.18	6385.56	 Fuck!	1.0
6387.02	6387.48	 Fuck!	1.0
6388.5	6390.9	 Fuck!	1.0
6390.9	6391.12	 Fuck!	1.0
6392.5	6392.52	 Fuck!	1.0
6394.98	6395.38	 Fuck!	1.0
6398.32	6398.58	 Fuck!	1.0
6398.58	6398.6	 Fuck!	1.0
6400.5	6403.16	 Fuck!	1.0
6405.48	6405.5	 Fuck!	1.0
6408.08	6408.7	 Fuck!	1.0
6411.4	6412.44	 What now?	0.0
6416.68	6417.28	 What now?	0.0
6419.68	6420.92	 Let me tell you what now.	0.0
6423.28	6425.5	 I'm gonna call a couple of hard pipe-hittin' niggas	1.0
6425.5	6426.2	 I'm gonna call a couple of hard pipe-hittin' niggas	1.0
6426.5	6428.06	 to go to work on the homes here	0.0
6428.84	6431.2	 with a pair of pliers and a blowtorch.	0.0
6434.16	6435.5	 You hear me talkin' here, Billy Boyd?	0.0
6435.5	6436.48	 You hear me talkin' here, Billy Boyd?	0.0
6438.16	6439.5	 I ain't through with you by damn sight.	1.0
6439.5	6440.52	 I ain't through with you by damn sight.	1.0
6440.7	6442.66	 I'ma get medieval on your ass.	1.0
6447.32	6449.04	 I mean, what now between me and you?	0.0
6455.16	6456.22	 Oh, that what now?	0.0
6458.86	6461.0	 I tell you what now between me and you.	0.0
6464.4	6465.52	 There is no me and you.	0.0
6465.52	6466.54	 There is no me and you.	0.0
6468.74	6469.48	 Not no more.	0.0
6473.86	6474.52	 So we cool?	0.0
6477.08	6477.86	 Yeah, we cool.	0.0
6479.36	6480.76	 Two things.	0.0
6483.28	6485.08	 Don't tell nobody about this.	0.0
6487.66	6489.08	 This shit is between me,	1.0
6489.58	6490.12	 you,	0.0
6491.3	6496.74	 and Mr. Soon-to-be-living-the-rest-of-his-short-ass-life-and-agonizing-pain rapist here.	1.0
6499.1	6500.74	 It ain't nobody else's business.	0.0
6501.98	6502.3	 Two.	0.0
6503.78	6504.84	 You leave town tonight.	0.0
6504.84	6505.36	 You leave town tonight.	0.0
6506.5	6507.18	 Right now.	0.0
6508.7	6509.74	 And when you're gone,	0.0
6510.6	6511.62	 you stay gone,	0.0
6512.5	6513.36	 or you be gone.	0.0
6515.42	6517.14	 You lost all your L.A. privileges.	0.0
6517.2	6517.58	 Deal?	0.0
6520.62	6520.9	 Deal.	0.0
6523.66	6524.88	 Get your ass out of here.	1.0
6549.48	6550.58	 Fuck.	1.0
6579.0	6581.4	 Fabian!	0.0
6582.58	6585.44	 Fabian!	0.0
6587.48	6588.24	 Fabian!	0.0
6588.5	6589.64	 Come on, baby.	0.0
6590.8	6591.96	 Come on, get your shit. We gotta go right now.	1.0
6592.5	6594.04	 So, what about our bags?	0.0
6594.5	6596.56	 Fuck the bags. If we don't split right now, we're gonna miss the train.	1.0
6596.58	6597.82	 Come on, be downstairs.	0.0
6598.5	6598.82	 Is everything well?	0.0
6602.98	6603.54	 Jess, come on! No talking now.	0.0
6603.54	6603.62	 Are we in danger?	0.0
6605.82	6607.15	 We're in danger.	0.0
6607.15	6607.58	 Come on, honey.	0.0
6611.2	6612.8	 Where did you get this motorcycle?	0.0
6613.64	6614.9	 It's not a motorcycle, baby. It's a chopper.	0.0
6614.9	6616.88	 Come on, let's go.	0.0
6616.88	6619.48	 What happened to my Honda?	0.0
6619.48	6619.98	 I'm sorry, baby. I had to crash that Honda.	0.0
6620.5	6621.68	 Will you come on now, please?	0.0
6622.5	6622.96	 Come on, let's go.	0.0
6626.44	6627.06	 Let's go.	0.0
6628.5	6628.66	 You hurt?	1.0
6630.5	6631.42	 No, I'm fine.	0.0
6632.54	6635.48	 I'm fine.	0.0
6635.66	6636.26	 You hurt?	1.0
6636.88	6638.93	 No, I might have broken my nose. There's no biggie.	0.0
6638.93	6639.58	 Come on, hop on.	0.0
6640.6	6643.48	 Baby, please, we gotta... Honey, we gotta hit the fucking road.	1.0
6643.5	6644.22	 Get on.	0.0
6647.82	6648.68	 I'm sorry.	0.0
6648.76	6650.66	 Come here, come here. I'm sorry.	0.0
6650.92	6653.22	 I'm so sorry.	0.0
6653.4	6655.5	 You were gone so long, I started to think dreadful thoughts.	0.0
6656.52	6657.41	 Oh, I'm sorry, sweetie.	0.0
6657.41	6659.04	 I didn't mean to worry you. Everything's fine.	0.0
6659.04	6660.5	 How was your breakfast? It was good.	0.0
6660.52	6662.54	 Did you get the pancakes? The blueberry pancakes?	0.0
6663.0	6664.76	 I had to get buttermilk.	0.0
6664.82	6666.04	 Are you sure you're okay?	0.0
6666.78	6669.05	 Honey, since I left you, this has been without a doubt	0.0
6669.05	6671.18	 the single weirdest fucking day in my life.	1.0
6671.18	6672.72	 Come on, hop on. I'll tell you all about it.	0.0
6672.74	6674.78	 Come on, get on. Gotta go, gotta go.	0.0
6676.22	6677.5	 What motorcycle is this?	0.0
6678.42	6679.28	 It's a chopper, baby.	0.0
6679.44	6680.4	 What chopper is this?	0.0
6680.86	6681.62	 Zed's.	0.0
6682.92	6683.92	 Zed's dead, baby.	1.0
6684.9	6685.62	 Zed's dead.	0.0
6693.0	6693.62	 I'm sorry.	0.0
6701.88	6703.48	 Yes, you did, Brett.	0.0
6704.02	6705.08	 You tried to fuck it.	1.0
6705.72	6706.8	 And Marcellus Wallace	0.0
6706.82	6708.92	 don't like to be fucked by anybody	1.0
6708.98	6710.34	 except Mrs. Wallace.	0.0
6710.5	6712.84	 You read the Bible, Brett?	0.0
6714.1	6714.48	 Yes!	0.0
6714.56	6716.96	 Well, there's this passage I got memorized.	0.0
6716.96	6718.2	 Sort of fits his attention.	0.0
6719.06	6721.0	 Ezekiel 25, 17.	0.0
6722.48	6723.54	 The path of the righteous man	0.0
6723.54	6723.64	 is beset on all sides	0.0
6724.5	6725.52	 by the inequities of the selfish	1.0
6726.5	6728.06	 and the tyranny of evil men.	1.0
6729.0	6730.04	 Blessed is he	0.0
6732.12	6732.72	 who in the name of charity	0.0
6733.08	6733.8	 and goodwill	0.0
6734.5	6734.78	 shepherds the weak	0.0
6738.38	6739.48	 through the valley of darkness,	0.0
6740.16	6741.5	 for he is truly his brother's keeper	0.0
6741.5	6742.36	 and the finder of law and truth.	0.0
6743.02	6745.26	 And I will strike down upon thee	0.0
6745.8	6747.16	 with great vengeance	0.0
6747.58	6748.02	 and fury	0.0
6749.0	6749.96	 and great vengeance	0.0
6750.5	6751.84	 and furious anger	0.0
6752.5	6754.5	 those who attempt to poison	1.0
6754.58	6756.36	 and destroy my brothers.	0.0
6756.82	6758.02	 And you will know	0.0
6758.5	6760.1	 my name is the Lord	0.0
6760.7	6762.86	 when I lay my vengeance	0.0
6763.02	6763.72	 upon thee.	0.0
6772.96	6773.8	 I fucked him.	1.0
6774.7	6775.72	 Is he your friend of yours?	0.0
6777.06	6778.6	 Oh, Vincent Marvin.	0.0
6779.7	6781.0	 Better tell him to shut the fuck up.	1.0
6781.0	6781.9	 He's getting on my nerves.	0.0
6782.96	6784.1	 Marvin! Marvin! Marvin!	0.0
6785.2	6786.94	 I'd knock that shit off if I was you.	1.0
6787.96	6789.08	 Die, you motherfuckers!	1.0
6807.0	6809.52	 Why the fuck didn't you tell	1.0
6809.76	6811.28	 somebody who was in the bathroom?	0.0
6811.28	6812.68	 Was it up your mind?	0.0
6812.68	6814.86	 Did you forget that someone was in there	0.0
6815.22	6816.44	 with a goddamn hand cannon?	1.0
6816.58	6819.18	 You see the size of that gun he fired at us?	0.0
6819.4	6820.7	 It was bigger than him.	0.0
6825.9	6826.68	 We should be fine.	0.0
6827.24	6828.3	 We're not.	0.0
6829.72	6830.56	 We're not.	0.0
6830.56	6832.36	 We're not.	0.0
6832.72	6834.5	 We're not.	0.0
6836.5	6837.5	 We should be fucking dead, man.	1.0
6837.5	6837.54	 I know.	0.0
6839.2	6840.32	 We was lucky.	0.0
6841.06	6842.26	 No, no, no, no.	0.0
6842.5	6843.28	 That shit wouldn't look.	1.0
6844.5	6844.76	 Yeah, maybe.	0.0
6846.5	6847.82	 This was divine intervention.	0.0
6848.5	6850.08	 You know what divine intervention is?	0.0
6857.08	6857.84	 I think so.	0.0
6858.76	6860.68	 That means that God came down from heaven	0.0
6860.7	6861.7	 and stopped the bullets.	0.0
6863.32	6864.2	 Exactly what it means.	0.0
6864.5	6866.12	 God came down from heaven and stopped	0.0
6866.5	6867.28	 these motherfucking bullets.	1.0
6868.66	6870.52	 I think it's time for us to leave, Jules.	0.0
6870.64	6872.88	 Don't do that. Don't fucking blow this shit off.	1.0
6873.12	6875.16	 What just happened here was a fucking miracle.	1.0
6875.38	6876.94	 Chill, Jules. This shit happens.	1.0
6877.24	6878.36	 Wrong. Wrong.	0.0
6878.5	6879.94	 This shit doesn't just happen.	1.0
6880.54	6882.68	 Do you want to continue this theological discussion	0.0
6882.68	6884.91	 in a car or in a jail house	0.0
6884.91	6885.6	 with the cops?	0.0
6886.5	6887.46	 We should be fucking dead, my friend.	1.0
6888.58	6890.5	 What happened here was a miracle,	0.0
6891.0	6892.58	 and I want you to fucking acknowledge it.	1.0
6893.26	6894.7	 All right. It was a miracle.	0.0
6896.06	6896.82	 Can we go now?	0.0
6904.86	6905.82	 Let's go, nigga. Come on.	1.0
6907.0	6907.44	 Shit.	1.0
6910.92	6912.06	 You ever seen that show Cops?	0.0
6912.5	6914.48	 I was watching it one time, and there was this cop on.	0.0
6914.5	6916.74	 He was talking about this gunfight he had	0.0
6916.74	6918.4	 in the hallway with this guy, right?	0.0
6919.0	6921.28	 He was unloaded on this guy, and nothing happened.	0.0
6921.28	6922.1	 He didn't hit nothing.	0.0
6922.66	6924.04	 Okay? It was just him and this guy.	0.0
6924.86	6927.54	 I mean, you know, it's freaky, but it happens.	0.0
6928.84	6931.16	 Look, you want to play blind, man, go walk with the shepherd.	0.0
6931.22	6933.14	 But me, my eyes are wide fucking open.	1.0
6933.68	6934.8	 What the fuck does that mean?	1.0
6935.62	6936.58	 I mean, that's it for me.	0.0
6937.2	6939.28	 From here on in, you can sit on my ass and retire.	1.0
6939.36	6940.24	 Jesus Christ.	0.0
6940.5	6942.04	 Don't blaspheme. God damn it, Jules.	1.0
6942.5	6944.82	 I said don't do that. Hey, you know, fuck your fucking freaking out on us.	1.0
6944.82	6946.46	 Look, I'm telling Marcellus today.	0.0
6947.0	6947.32	 I'm not going through.	0.0
6948.5	6949.58	 Well, why don't you tell him at the same time why?	0.0
6950.66	6953.3	 Don't worry, I will.	0.0
6953.3	6955.58	 Yeah, and I bet you $10,000 he'll ass his ass off.	1.0
6955.58	6955.74	 I don't give a damn if he does.	1.0
6956.9	6958.4	 Marvin, what do you make of all this?	0.0
6958.96	6960.42	 Man, I don't even have an opinion.	0.0
6960.76	6962.18	 Well, you gotta have an opinion.	0.0
6962.5	6965.34	 I mean, do you think that God came down from heaven and stopped...	0.0
6965.62	6966.98	 Oh, what the fuck's happening?	1.0
6967.04	6968.12	 Oh, shit.	1.0
6969.14	6970.73	 Oh, man, I shot Marvin in the face.	0.0
6970.73	6971.94	 Why the fuck'd you do that?	1.0
6972.5	6973.52	 I didn't mean to do it as an accident.	0.0
6975.0	6976.28	 I didn't mean to do that shit in my time, but just...	1.0
6976.5	6977.98	 Chill out, man. I told you it was an accident.	0.0
6978.72	6979.9	 He probably went over a bump or something.	0.0
6980.5	6981.48	 Hey, the car ain't hit no motherfucking bump.	1.0
6982.5	6984.3	 Hey, look, man, I didn't mean to shoot the son of a bitch.	1.0
6984.5	6985.52	 The gun went off. I don't know why.	0.0
6988.96	6989.56	 Well, look at this fucking mess, man.	1.0
6989.62	6991.6	 We're on a city street in broad daylight here.	0.0
6991.6	6993.5	 I can't believe it, man.	0.0
6993.5	6995.5	 Well, believe it now, motherfucker. We gotta get this car off the road.	1.0
6995.5	6997.5	 You know, cops tend to know this shit like you're driving a car.	1.0
6997.5	6997.68	 Just take it to a friendly place, that's all.	0.0
6998.5	7000.0	 This is the valley, Vincent. Marcellus ain't got no friendly place.	0.0
7000.5	7002.08	 What you gonna say to my fucking town, man?	1.0
7003.64	7004.24	 What you doing?	0.0
7004.64	7006.94	 I'm calling my partner in Toluca Lake.	0.0
7006.94	7007.0	 Where's Toluca Lake?	0.0
7008.5	7009.54	 It's just over the hill here, over by Burbank Studios.	0.0
7010.5	7012.94	 If Jimmy's ass ain't home, I don't know what the fuck we gonna do, man,	1.0
7012.94	7014.72	 because I ain't got no other partners in 818.	0.0
7016.18	7017.5	 Jimmy, yo, how you doing, man? It's Jules.	0.0
7018.66	7019.44	 Just listen up, man.	0.0
7019.78	7021.5	 Me and my homeboy had some serious fucking shit, man.	1.0
7021.86	7023.48	 We're in a car. We gotta get off the road pronto.	0.0
7023.9	7025.38	 I need to use your garage for a couple of hours.	0.0
7027.52	7029.5	 We gotta be real fucking delicate with this Jimmy situation.	1.0
7030.18	7031.58	 I mean, he's one remarkable way of kicking our asses out the door.	1.0
7031.58	7032.8	 I hope he does. What do we do?	0.0
7034.48	7035.62	 Well, we ain't leaving till we made a couple of calls,	0.0
7035.62	7035.78	 but I don't want to reach that pitch.	0.0
7038.4	7039.26	 Jimmy's a friend.	0.0
7039.44	7041.5	 You don't come into your friend's house and start telling me what's what.	0.0
7042.1	7043.52	 Yeah, well, just tell him not to be abusive, that's all.	0.0
7043.86	7045.5	 I mean, he kinda freaked out back there.	0.0
7046.04	7046.98	 I don't need something harmin'.	0.0
7047.02	7048.28	 Well, put yourself in his position.	0.0
7048.5	7050.36	 I mean, it's 8 o'clock in the morning. He just woke up.	0.0
7050.5	7051.66	 He wasn't expecting this shit.	1.0
7052.5	7054.72	 I mean, shit, we gotta remember here who's doing who a favor.	1.0
7054.9	7056.92	 You know, if that favor means that I gotta take shit,	1.0
7056.96	7058.96	 then how you can stick that favor straight up his ass?	1.0
7059.0	7059.48	 I don't care.	0.0
7060.5	7062.16	 Hey, fuck, nigga, what the fuck you just doing with the towel, man?	1.0
7062.5	7063.26	 I was drying my hands.	0.0
7064.5	7067.26	 Well, you're supposed to wash them first.	0.0
7067.32	7069.26	 Well, you wash me washing.	0.0
7069.26	7069.6	 I watched you get them wet.	0.0
7070.5	7073.34	 I was washing them. This shit's hard to get off.	1.0
7073.34	7075.48	 Maybe if you had lava, I could have done a better job.	0.0
7075.48	7077.5	 I used the same fucking soap you did when I finished the towel	1.0
7077.5	7079.0	 and it looked like no goddamn Maxi pad.	1.0
7079.12	7081.54	 Now, what if he was to come in here and see his towel like this, Vincent?	0.0
7081.54	7082.34	 It's shit like this that's gonna bring this situation to a head, man.	1.0
7084.5	7087.36	 Look, I ain't threatening you in the night.	0.0
7087.36	7089.32	 You know I respect you and all.	0.0
7089.8	7091.52	 But just don't put me in this position, all right?	0.0
7091.52	7091.6	 All right. Fine. Fine.	0.0
7092.5	7093.98	 Ask me not to say that. No problem.	0.0
7098.1	7099.54	 Just go handle your friend. Go ahead. I don't care.	0.0
7102.88	7103.26	 Mmm.	0.0
7104.1	7105.4	 Goddamn, Jimmy.	1.0
7105.78	7107.48	 This some serious gourmet shit.	1.0
7108.2	7109.48	 Me and Vincent would have been satisfied	0.0
7109.76	7111.52	 with some freeze-dried tasteless choice, right?	0.0
7112.64	7112.84	 Ha.	0.0
7113.2	7115.52	 And he springs this serious gourmet shit on us.	1.0
7115.52	7117.48	 Made shit on us. What flavor is this?	1.0
7117.48	7118.34	 Knock it off, Julie.	0.0
7119.62	7119.92	 What?	0.0
7120.5	7122.92	 I don't need you to tell me how fucking good my coffee is, okay?	1.0
7123.22	7125.12	 I'm the one who buys it. I know how good it is.	0.0
7125.62	7127.36	 When Bonnie goes shopping, she buys shit.	1.0
7128.0	7129.33	 I buy the gourmet expensive stuff	0.0
7129.33	7130.96	 because when I drink it, I want to taste it.	0.0
7131.4	7132.9	 But you know what's on my mind right now?	0.0
7133.32	7135.12	 It ain't the coffee in my kitchen.	0.0
7135.52	7137.28	 It's the dead nigger in my garage.	1.0
7137.8	7139.4	 Oh, Jimmy, don't even worry about it.	0.0
7139.4	7140.55	 No, no, no. Next time you don't think about anything.	0.0
7140.55	7142.98	 I'm gonna ask you a question. When you came pulling in here,	0.0
7143.26	7144.83	 did you notice a sign on the front of my house	0.0
7144.83	7145.8	 that said dead nigger storage?	1.0
7146.58	7147.76	 Jimmy, you know I ain't seen no shit.	1.0
7148.5	7150.1	 Did you notice a sign in the front of my house	0.0
7150.5	7151.46	 that said dead nigger storage?	1.0
7152.68	7154.74	 No. I didn't.	0.0
7154.98	7156.44	 You know why you didn't see that sign?	0.0
7156.94	7157.52	 Why?	0.0
7158.5	7159.58	 Because it ain't there, because storing dead niggers	1.0
7160.5	7161.82	 ain't my fucking business. That's why.	1.0
7162.5	7163.6	 Jimmy, we're not gonna store it, motherfucker.	1.0
7164.5	7166.56	 Don't you fucking realize, man, that if Bonnie comes home	1.0
7167.06	7168.52	 and finds a dead body in her house,	0.0
7168.52	7170.04	 I'm gonna get divorced, all right?	0.0
7171.64	7173.36	 I'm gonna get fucking divorced, okay?	1.0
7173.58	7175.42	 And I don't want to get fucking divorced.	1.0
7176.78	7177.5	 No, man, you know, fuck,	1.0
7178.02	7179.6	 I mean, I want to help you, but I don't want to lose my wife	0.0
7180.64	7181.46	 doing it, all right?	0.0
7181.78	7183.36	 Jimmy, Jimmy, she ain't gonna leave us.	0.0
7183.56	7185.48	 Don't fucking jimmy me, Jules, okay?	1.0
7185.48	7185.56	 Don't fucking jimmy me.	1.0
7188.18	7189.48	 There's nothing that you're gonna say	0.0
7189.64	7191.52	 that's gonna make me forget that I love my wife, is there?	0.0
7194.58	7195.34	 Now, look, you know,	0.0
7196.14	7197.58	 she comes home from work in about an hour and a half.	0.0
7197.58	7199.18	 It's a graveyard shift at the hospital.	0.0
7199.68	7201.06	 You gotta make some phone calls.	0.0
7201.4	7202.24	 You gotta call some people.	0.0
7202.54	7204.06	 Well, then do it.	0.0
7204.5	7206.89	 And then get the fuck out of my house before she gets here.	1.0
7206.89	7208.56	 Hey, that's cool in the gang.	0.0
7208.56	7209.82	 You know, we don't want to fuck your shit up.	1.0
7210.5	7212.8	 All I wanna do is call my people, get them bring us in.	0.0
7215.04	7215.48	 That's all.	0.0
7216.08	7217.54	 You don't want to fuck my shit up. You're fucking my shit up right now!	1.0
7217.54	7218.32	 You're gonna fuck my shit up big time if Bonnie comes home.	1.0
7218.92	7220.32	 So just do me that favor, all right?	0.0
7220.5	7223.06	 The phone is in my bedroom. I suggest you get going.	0.0
7223.16	7224.42	 Well, say she comes home from work,	0.0
7226.2	7227.48	 what do you think she'll do?	0.0
7229.02	7231.48	 Oh, no fucking shit, she'll freak.	1.0
7232.7	7233.52	 That ain't no kind of answer.	0.0
7233.84	7235.22	 I mean, you know I don't,	0.0
7235.26	7236.52	 how much, a lot, or a little.	0.0
7237.86	7238.68	 You got to appreciate	0.0
7238.68	7240.38	 what an explosive element this Bonnie situation is.	0.0
7242.14	7243.5	 I mean, she comes home from a hard day's work,	0.0
7243.5	7243.66	 finds a bunch of gangsters in her kitchen	1.0
7246.52	7247.48	 doing a bunch of gangster shit.	1.0
7247.86	7249.5	 Ain't no telling what she's liable to do.	0.0
7249.5	7250.68	 I mean, she's a bitch.	1.0
7251.36	7252.62	 She's a bitch.	1.0
7253.0	7255.46	 You know, I've grasped that, Jules.	0.0
7256.96	7257.52	 All I'm doing is contemplating the ifs.	0.0
7257.52	7259.52	 I don't want to hear about no motherfucking ifs!	1.0
7259.52	7261.44	 All I want to hear from your ass is,	1.0
7261.68	7263.56	 you ain't got no problem, Jules, I'm on the motherfucker.	1.0
7264.64	7265.52	 Go back in there, chill them niggas out,	1.0
7266.56	7267.4	 and wait for the cavalry,	0.0
7268.0	7268.76	 which should be coming directly.	0.0
7269.78	7271.1	 You ain't got no problem, Jules.	0.0
7273.0	7273.52	 I'm on the motherfucker.	1.0
7273.52	7275.58	 Go back in there and chill them niggas out,	1.0
7275.58	7275.68	 and wait for the wolf,	0.0
7276.5	7277.14	 which should be coming directly.	0.0
7280.16	7281.52	 You ain't got no problem, Jules,	0.0
7281.52	7283.02	 and wait for the wolf, which should be coming directly.	0.0
7284.4	7285.34	 You sending the wolf?	0.0
7286.24	7287.48	 You feel better, motherfucker?	1.0
7288.7	7289.48	 Shit, Negro!	1.0
7290.44	7291.5	 That's all you had to say!	0.0
7293.7	7294.67	 Is she the hysterical type?	1.0
7294.67	7294.75	 When does she do?	0.0
7302.16	7303.38	 Give me the principal's names again.	0.0
7307.16	7307.92	 Jules.	0.0
7311.52	7312.6	 Vincent.	0.0
7318.08	7318.28	 Jimmy.	0.0
7321.04	7321.44	 Bonnie.	0.0
7327.66	7328.8	 It's 30 minutes away.	0.0
7329.42	7330.3	 I'll be there in 10.	0.0
7342.1	7342.75	 You're Jimmy, right?	0.0
7342.75	7345.48	 This is your house?	0.0
7345.48	7347.48	 Sure is.	0.0
7348.22	7349.5	 I'm Winston Wolf.	0.0
7350.02	7350.78	 I solve problems.	0.0
7352.04	7352.62	 Good, we got one.	0.0
7352.62	7354.38	 So I heard. May I come in?	0.0
7354.6	7355.74	 Yeah, please do.	0.0
7356.5	7357.46	 You must be Jules.	0.0
7358.5	7359.88	 Which would make you Vincent.	0.0
7360.5	7362.32	 Let's get down to brass tacks, gentlemen.	0.0
7362.76	7364.75	 If I was informed correctly, the clock is ticking.	0.0
7364.75	7365.38	 Is that right, Jimmy?	0.0
7368.64	7369.48	 100%.	0.0
